TITLE	
DATA TYPE
ORIGIN	JASCO
OWNER
DATE	80/01/04
TIME	03:48:47
SPECTROMETER/DATA SYSTEM	FP-6200
DELTAT	0
TUNITS	Wavelength [nm]
FIRSTT	240
LASTT	350
NPOINTST	23
DELTAX	1
XUNITS	Wavelength [nm]
YUNITS	Int.
FIRSTX	250
LASTX	400
NPOINTS	151
XYDATA1	240	245	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	
291	196.113	92.1782	94.1824	137.621	199.584	329.544	433.691	448.412	478.503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292	219.301	101.962	105.161	156.302	225.486	374.864	496.193	514.011	517.103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293	238.366	110.864	115.671	176.356	251.24	419.019	557.593	577.264	566.147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294	263.515	120.872	124.814	195.237	277.334	457.316	613.438	637.567	619.158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295	288.437	129.117	134.342	210.271	300.355	493.855	667.05	690.097	670.67	663.487	0	0	0	0	0	0	0	0	0	0	0	0	0	
296	307.062	138.623	144.084	224.855	320.593	528.472	717.964	741.887	718.338	658.915	0	0	0	0	0	0	0	0	0	0	0	0	0	
297	326.882	148.526	152.809	236.533	340.334	557.661	762.737	789.267	763.254	670.06	0	0	0	0	0	0	0	0	0	0	0	0	0	
298	346.935	154.751	162.266	244.753	358.656	583.492	801.329	829.502	801.294	691.776	0	0	0	0	0	0	0	0	0	0	0	0	0	
299	359.016	159.213	169.895	253.605	370.787	607.606	835.384	864.013	833.264	713.869	0	0	0	0	0	0	0	0	0	0	0	0	0	
300	369.313	165.173	174.452	261.319	381.08	624.728	858.717	893.673	861.348	734.107	481.629	0	0	0	0	0	0	0	0	0	0	0	0	
301	381.039	168.207	178.005	263.794	390.392	636.407	874.831	912.167	882.133	751.575	431.721	0	0	0	0	0	0	0	0	0	0	0	0	
302	387.533	169.268	179.844	265.877	394.663	645.253	885.645	923.569	894.762	760.978	404.477	0	0	0	0	0	0	0	0	0	0	0	0	
303	391.708	172.381	178.799	266.64	396.487	645.115	888.271	930.051	902.167	762.998	390.616	0	0	0	0	0	0	0	0	0	0	0	0	
304	391.934	173.155	177.319	263.783	396.899	639.083	887.025	927.988	901.532	760.825	381.966	0	0	0	0	0	0	0	0	0	0	0	0	
305	385.569	171.002	176.023	260.437	394.282	633.964	883.537	920.94	893.477	753.197	374.702	144.017	0	0	0	0	0	0	0	0	0	0	0	
306	378.481	169.772	173.288	257.981	388.624	625.416	871.913	911.424	882.736	741.664	367.914	103.357	0	0	0	0	0	0	0	0	0	0	0	
307	372.349	165.815	171.556	253.768	382.639	613.001	855.668	894.511	867.925	729.034	359.663	80.458	0	0	0	0	0	0	0	0	0	0	0	
308	362.011	161.332	170.403	249.608	373.307	602.613	840.861	875.251	848.706	713.993	350.786	69.509	0	0	0	0	0	0	0	0	0	0	0	
309	352.251	158.48	166.54	244.823	363.75	590.692	821.984	856.615	830.791	697.797	342.452	64.375	0	0	0	0	0	0	0	0	0	0	0	
310	350.283	155.331	161.734	238.791	355.626	575.261	802.057	834.272	811.595	681.506	333.176	61.3089	42.5386	0	0	0	0	0	0	0	0	0	0	
311	343.247	149.262	159.325	233.334	346.143	561.74	784.978	810.797	789.113	663.545	323.181	59.427	26.3914	0	0	0	0	0	0	0	0	0	0	
312	337.074	146.964	153.814	227.424	335.708	548.506	764.996	790.659	766.637	643.842	313.93	57.9713	17.1502	0	0	0	0	0	0	0	0	0	0	
313	330.078	143.984	147.864	220.658	327.131	533.557	741.464	767.237	745.225	626.439	303.87	56.3048	12.8147	0	0	0	0	0	0	0	0	0	0	
314	323.354	141.214	143.248	214.951	317.956	519.802	718.776	742.308	720.088	607.648	293.544	54.5419	11.0007	0	0	0	0	0	0	0	0	0	0	
315	313.153	139.556	138.915	211.873	308.094	506.677	695.443	720.466	697.437	586.979	284.715	53.1246	10.2111	63.6134	0	0	0	0	0	0	0	0	0	
316	308.064	137.722	133.167	205.091	300.576	488.043	668.867	697.136	674.551	566.997	275.82	51.4394	9.80771	35.3186	0	0	0	0	0	0	0	0	0	
317	293.671	133.991	130.304	199.148	290.786	470.521	646.757	671.669	649.656	547.774	266.186	49.6189	9.47129	18.6415	0	0	0	0	0	0	0	0	0	
318	279.518	129.552	127.582	193.541	279.583	454.074	624.571	649.142	624.656	525.434	258.028	48.0362	9.188	10.0908	0	0	0	0	0	0	0	0	0	
319	273.073	125.018	125.302	186.762	269.951	435.149	600.852	627.353	603.986	505.174	249.94	46.5238	8.99515	6.36674	0	0	0	0	0	0	0	0	0	
320	263.276	118.893	121.989	177.12	259.428	414.173	577.727	600.799	578.246	486.42	240.301	45.0701	8.89027	4.89059	51.3859	0	0	0	0	0	0	0	0	
321	249.057	114.963	118.153	171.385	247.504	398.593	557.584	576.608	554.465	465.515	231.115	43.6055	8.72936	4.38103	28.627	0	0	0	0	0	0	0	0	
322	244.355	111.287	112.988	164.517	238.363	382.435	533.466	554.742	532.816	445.692	222.657	42.4973	8.59887	4.23712	14.7599	0	0	0	0	0	0	0	0	
323	242.873	106.989	107.845	157.57	229.441	366.02	510.949	528.803	509.182	428.253	212.881	41.3127	8.51819	4.16002	7.85749	0	0	0	0	0	0	0	0	
324	228.522	102.24	102.636	151.299	218.424	351.525	489.721	503.284	484.249	409.583	202.909	40.3019	8.41554	4.08619	4.86518	0	0	0	0	0	0	0	0	
325	218.699	99.0546	98.6424	146.202	208.409	337.813	468.127	482.004	463.683	391.351	193.724	39.1715	8.29758	4.06822	3.83086	42.5656	0	0	0	0	0	0	0	
326	211.939	94.6792	95.1816	139.658	199.888	323.566	446.765	460.23	443.805	374.841	184.609	38.0229	8.26158	4.06485	3.46643	22.1218	0	0	0	0	0	0	0	
327	201.389	90.5788	91.9615	135.186	190.601	310.029	429.381	438.754	424.489	357.714	175.648	36.822	8.31869	4.01507	3.33776	11.1182	0	0	0	0	0	0	0	
328	190.495	88.533	87.7927	130.88	182.361	296.791	410.547	421.314	407.988	341.081	168.24	35.6841	8.44395	4.05564	3.31307	5.85168	0	0	0	0	0	0	0	
329	186.704	86.8995	83.8475	126.361	175.763	284.853	393.078	403.603	391.705	326.808	161.223	34.488	8.61876	4.06192	3.28433	3.93089	0	0	0	0	0	0	0	
330	179.68	85.5447	80.8613	120.851	169.056	274.145	376.492	386.911	375.303	312.578	154.57	33.3201	8.77711	4.04581	3.28524	3.33273	36.0521	0	0	0	0	0	0	
331	170.267	83.0306	77.8835	115.781	162.889	262.297	359.646	371.644	359.645	299.56	148.702	32.212	8.94156	4.04845	3.27395	3.15119	19.2581	0	0	0	0	0	0	
332	164.993	80.2691	75.3983	111.046	157.025	250.471	343.331	356.261	344.18	288.241	142.961	30.9722	9.11861	4.09587	3.24986	3.08439	9.85908	0	0	0	0	0	0	
333	159.942	77.9878	74.5479	106.98	150.386	240.25	330.725	341.42	328.955	276.787	137.113	29.6767	9.19426	4.13371	3.22531	3.07229	5.71469	0	0	0	0	0	0	
334	154.499	75.0081	73.8969	103.274	144.152	229.885	317.149	328.295	315.346	264.076	132.051	28.3966	9.22623	4.23992	3.20728	3.05914	4.04159	0	0	0	0	0	0	
335	150.513	71.6608	72.1593	100.454	139.028	219.587	304.177	314.458	302.818	252.596	127.165	27.1314	9.19924	4.41437	3.18604	3.03639	3.47872	48.2938	0	0	0	0	0	
336	144.98	69.4072	70.0546	98.1604	133.681	211.136	292.89	300.383	289.364	241.869	122.059	25.9689	9.02847	4.59847	3.18762	3.01266	3.27832	25.08	0	0	0	0	0	
337	137.483	68.7417	67.4247	95.7254	128.736	203.663	280.143	287.394	277.373	231.076	117.29	24.9748	8.70308	4.81327	3.2139	2.97175	3.20335	12.8711	0	0	0	0	0	
338	132.099	68.2063	63.857	92.21	124.455	194.868	265.899	274.679	266.41	221.563	112.775	24.0081	8.32255	5.01561	3.24271	2.93994	3.17085	7.16729	0	0	0	0	0	
339	125.081	66.33	61.581	88.6472	119.29	186.733	253.686	261.853	254.837	212.814	107.959	23.0667	7.83784	5.16602	3.27585	2.91042	3.1293	4.97164	0	0	0	0	0	
340	118.944	64.2638	59.6753	85.7793	113.503	179.461	242.579	250.23	243.763	203.689	103.325	22.2705	7.35392	5.28319	3.38101	2.87176	3.08598	4.20546	51.0004	0	0	0	0	
341	115.913	62.3667	57.051	81.7838	107.932	171.082	230.33	239.271	233.16	195.056	99.1099	21.4842	6.91082	5.34122	3.53056	2.83347	3.03805	3.96432	28.0729	0	0	0	0	
342	112.47	58.865	55.354	77.4857	102.917	162.709	219.212	228.059	222.16	186.664	94.72	20.7299	6.49543	5.27678	3.66636	2.82604	3.00015	3.88752	14.8788	0	0	0	0	
343	108.864	55.892	53.7119	73.9652	98.4628	155.381	209.249	218.011	211.622	177.41	90.6604	20.0578	6.15336	5.13211	3.81262	2.83708	2.97247	3.85448	8.65448	0	0	0	0	
344	106.887	54.1036	51.156	71.2885	95.5995	148.278	199.062	208.191	201.599	169.146	86.9228	19.3442	5.91861	4.94541	3.98551	2.86417	2.94512	3.79295	6.13833	0	0	0	0	
345	103.836	52.8234	49.1851	68.4268	92.0584	141.145	189.249	198.439	191.203	161.575	82.8718	18.6341	5.73607	4.65213	4.09938	2.9339	2.926	3.77108	5.26118	41.9859	0	0	0	
346	101.324	51.7508	48.13	66.3522	87.912	134.811	180.866	189.972	181.332	154.355	79.1592	18.006	5.59144	4.35647	4.15164	3.00543	2.91705	3.73903	4.95184	22.0718	0	0	0	
347	99.4245	51.6847	46.9397	63.98	84.125	128.772	172.567	181.05	173.102	147.586	76.1055	17.4084	5.48546	4.11332	4.14548	3.07105	2.89504	3.68776	4.79829	11.496	0	0	0	
348	95.025	50.0894	46.0439	62.1977	81.2961	123.39	165.447	172.1	164.79	142.049	72.9251	16.7672	5.36415	3.87269	4.10753	3.18955	2.87994	3.64567	4.7202	7.07722	0	0	0	
349	90.1246	49.231	45.253	59.7681	76.2377	118.329	158.662	164.18	157.061	135.935	70.0816	16.2279	5.29631	3.63081	4.04727	3.35262	2.87521	3.61783	4.67039	5.46987	0	0	0	
350	88.0114	49.066	43.611	56.5865	73.1543	113.237	151.651	157.086	150.542	130.269	67.7038	15.7314	5.22124	3.47451	3.89861	3.49518	2.88036	3.56055	4.62359	4.94409	72.9942	0	0	
351	85.6663	48.7886	42.3184	53.6552	71.1928	108.716	145.816	149.069	144.4	124.804	64.8989	15.3073	5.12272	3.30543	3.75689	3.6311	2.93468	3.51824	4.58818	4.78358	37.6938	0	0	
352	80.9383	47.5586	40.8209	52.1446	68.4334	104.87	139.805	143.017	137.569	119.214	62.4262	14.8357	5.04349	3.16602	3.60995	3.73947	3.02344	3.5102	4.54586	4.72353	19.0937	0	0	
353	78.4855	47.7614	39.3583	50.2419	65.6235	100.448	133.216	137.338	132.179	113.552	60.2038	14.4196	4.95915	3.09121	3.41098	3.771	3.12617	3.48081	4.50411	4.67198	10.1696	0	0	
354	76.8536	46.4701	38.0873	48.0589	64.154	95.1251	127.276	131.448	126.933	108.708	57.7073	13.9913	4.84966	3.04056	3.16831	3.71328	3.23481	3.45415	4.46025	4.65412	6.56023	0	0	
355	72.8016	44.1088	37.4438	46.7737	61.9025	91.1189	121.988	125.257	120.966	103.888	55.3171	13.5245	4.74169	3.02493	2.98611	3.60413	3.34206	3.44332	4.41437	4.58603	5.32031	74.7901	0	
356	68.7979	42.6415	36.3525	45.9712	59.3835	86.8984	116.015	120.082	115.786	99.0821	53.4323	13.0712	4.69464	3.04195	2.79193	3.4681	3.4432	3.45922	4.36528	4.52271	4.95111	39.2597	0	
357	67.4184	42.1089	35.6816	44.149	57.6085	82.6901	111.224	114.352	111.27	94.8986	51.0766	12.6691	4.63453	3.02359	2.63422	3.34027	3.56349	3.51581	4.32203	4.46898	4.80207	19.2467	0	
358	65.3614	40.2843	35.7237	42.3092	54.9422	79.1436	106.732	108.533	106.103	90.7627	48.6035	12.3079	4.60906	2.98517	2.53701	3.19666	3.64376	3.60307	4.2639	4.40378	4.64866	9.95093	0	
359	63.9406	39.4497	35.3125	41.1128	53.1854	76.3259	102.343	103.483	101.351	86.3522	46.5164	12.0357	4.5697	2.95531	2.48943	3.03159	3.69721	3.72081	4.23691	4.31036	4.5223	6.21826	0	
360	63.1479	38.8621	34.3959	39.8007	51.2409	73.0499	98.0137	99.2426	97.1936	82.275	44.6106	11.8206	4.54317	2.90192	2.45846	2.86269	3.73712	3.87156	4.23578	4.2542	4.48177	5.03989	70.5227	
361	61.6572	37.6402	33.9987	38.156	48.9022	70.6588	93.8662	95.2145	92.5401	78.3598	42.6415	11.5435	4.47533	2.86099	2.43085	2.69417	3.71172	4.04929	4.2353	4.23556	4.4469	4.62499	36.0447	
362	59.9336	36.1826	33.4011	36.5916	46.884	68.0681	89.5984	91.4963	88.0566	74.3072	41.0096	11.2573	4.43288	2.82924	2.40704	2.53246	3.56235	4.2077	4.27472	4.17833	4.42176	4.43807	17.5866	
363	59.213	35.7083	32.1654	34.8551	45.3458	65.1424	85.4725	87.7184	83.9176	70.8492	39.478	10.9381	4.40992	2.81207	2.37256	2.38974	3.37346	4.37722	4.33599	4.13001	4.37672	4.38334	8.94706	
364	57.9372	35.0009	31.0944	33.4311	43.4751	62.5465	81.6837	83.7698	79.7599	67.6204	38.0072	10.5831	4.35969	2.80435	2.35167	2.29362	3.17284	4.52322	4.3836	4.10598	4.30087	4.34043	5.83116	
365	56.4745	34.1862	30.6062	32.3368	41.7168	59.9986	77.8287	79.8928	76.0423	64.4846	36.5942	10.2276	4.29048	2.80513	2.34125	2.23542	2.95986	4.61491	4.5034	4.08646	4.19368	4.25023	4.78574	
366	55.2574	33.4875	30.4023	31.58	40.224	57.1539	74.1424	75.9471	72.8604	61.8462	35.0999	9.93891	4.22512	2.76988	2.33516	2.19364	2.77733	4.63014	4.69695	4.05137	4.07608	4.15344	4.4426	
367	54.5122	32.777	30.3185	30.8069	38.6745	54.5704	70.9391	72.3169	69.6656	59.506	33.5687	9.7016	4.14249	2.73018	2.31801	2.1751	2.63775	4.59006	4.90227	4.05968	3.96861	4.09069	4.28678	
368	53.1498	31.7413	29.7597	30.5677	37.4287	52.5452	68.0021	69.2905	66.6442	56.9724	32.2365	9.4832	4.03974	2.69946	2.3186	2.16121	2.52288	4.49734	5.15133	4.10413	3.92348	4.05713	4.18042	
369	51.7142	31.1619	29.18	30.0895	36.4024	50.5778	64.9893	66.2372	63.9405	54.8729	30.8328	9.28251	3.97488	2.67008	2.31608	2.14058	2.43546	4.33172	5.46517	4.1726	3.92985	4.00991	4.10593	
370	50.7124	30.7864	28.3418	29.0298	35.3324	48.6768	62.356	63.1739	61.0506	53.1228	29.3747	9.09983	3.92416	2.62742	2.29712	2.12177	2.36919	4.1313	5.69966	4.25374	3.92177	3.95807	4.07107	
371	49.0041	30.3291	26.8949	28.0803	34.6123	46.9874	59.7721	60.4191	58.429	51.0839	28.2352	8.86937	3.90333	2.63488	2.29505	2.11311	2.33297	3.89082	5.85026	4.39183	3.91763	3.94021	4.03857	
372	48.3141	30.5059	25.6496	27.0875	33.7492	45.1181	57.1782	57.5961	56.0029	49.1405	27.2295	8.5924	3.93775	2.63032	2.30464	2.10167	2.32157	3.64281	5.91228	4.57896	3.92596	3.93317	3.97341	
373	47.6081	30.0156	25.2462	25.8647	32.6095	43.4246	54.8352	54.9588	53.5246	47.4457	26.2125	8.40834	3.98793	2.62233	2.29629	2.09826	2.31334	3.39499	5.85735	4.79359	3.8777	3.86854	3.95256	
374	46.7231	29.0614	25.034	25.0213	31.2394	41.6481	52.874	53.0186	51.2055	45.4641	25.541	8.26258	3.94612	2.61826	2.26558	2.10285	2.2857	3.20004	5.62851	5.03603	3.82161	3.80795	3.92306	
375	46.8203	29.1938	24.6233	24.9427	30.378	39.6537	50.7339	50.9872	49.282	43.3305	24.9542	8.05172	3.96361	2.67444	2.25002	2.0952	2.25586	3.03076	5.32822	5.31609	3.77299	3.77671	3.86352	
376	46.5718	28.9384	24.9556	24.448	29.0714	37.8753	49.0356	49.0951	47.3869	41.4218	24.2052	7.90098	3.97675	2.66795	2.233	2.09177	2.17726	2.91111	5.00306	5.52981	3.78378	3.752	3.78203	
377	44.9509	27.921	24.7238	24.1078	27.7274	36.4347	47.3707	47.2438	45.7142	39.675	23.3816	7.83176	3.91959	2.69029	2.24113	2.07885	2.14383	2.84313	4.69408	5.63694	3.83267	3.6818	3.74524	
378	44.2975	28.2628	24.3848	24.0561	26.9777	35.1274	45.502	45.3107	44.0078	37.981	22.8326	7.69602	3.83694	2.7065	2.22905	2.05967	2.13337	2.80192	4.39794	5.71804	3.96835	3.64628	3.70043	
379	43.5274	28.4335	23.7727	23.6018	26.2327	34.3163	43.7645	43.0829	42.2442	36.6255	22.1033	7.53927	3.86002	2.68006	2.23004	2.05806	2.13755	2.77639	4.16479	5.69285	4.12793	3.61719	3.64713	
380	42.4857	27.7457	23.541	23.3066	25.2861	33.6424	42.1512	41.481	40.6969	35.1598	21.316	7.38103	3.77917	2.62506	2.2301	2.04898	2.14808	2.74514	3.97311	5.5071	4.35912	3.59845	3.62098	
381	42.7406	27.8583	22.5778	22.9262	24.4066	32.5826	40.4496	39.7785	39.1912	33.7617	20.6596	7.25521	3.7415	2.63312	2.25306	2.0427	2.17835	2.73458	3.80136	5.25583	4.5897	3.57143	3.57869	
382	42.316	27.7654	22.1882	22.6914	23.8842	31.2539	39.1413	38.2862	37.4289	32.5699	20.0447	7.15925	3.72751	2.61612	2.2335	2.04346	2.19499	2.7356	3.67564	5.01036	4.79215	3.58553	3.5568	
383	41.5687	27.1891	22.1154	22.3498	22.8661	29.8706	37.9038	36.8355	35.9084	31.3083	19.4055	7.09795	3.74881	2.57968	2.22801	2.05022	2.19602	2.73102	3.5722	4.66044	5.00399	3.65441	3.48798	
384	41.5151	26.983	21.8184	22.2418	22.0852	28.4604	36.2927	35.6885	34.581	29.9996	18.7277	7.0455	3.71495	2.58922	2.23352	2.02561	2.18434	2.70344	3.4932	4.38036	5.18097	3.76249	3.418	
385	40.3286	26.4659	21.7326	21.5877	21.7698	27.4247	35.1448	34.3821	33.0177	28.9583	18.167	7.05742	3.71718	2.59639	2.21578	2.01481	2.17939	2.71304	3.45906	4.11143	5.24236	3.91537	3.37484	
386	38.8567	25.6108	21.7575	21.2986	21.6006	26.7729	34.1989	33.2986	31.691	28.0621	17.6041	6.96306	3.69238	2.58095	2.1777	2.00614	2.16318	2.71513	3.45041	3.89138	5.21015	4.09759	3.36817	
387	38.9701	25.3591	21.3976	21.1452	21.3778	26.3336	32.9149	32.2089	30.8993	26.9575	17.2875	6.80425	3.71932	2.59276	2.17561	2.0101	2.12921	2.70927	3.4159	3.71287	5.15489	4.30943	3.34946	
388	38.1617	24.8586	21.1501	20.518	21.1993	25.7459	31.6989	31.2546	29.9748	26.1976	16.8365	6.5992	3.71655	2.61196	2.18749	2.02664	2.10854	2.70819	3.39274	3.5888	5.01207	4.52214	3.39552	
389	37.7273	24.7204	21.4732	19.9634	20.7729	25.0922	30.776	30.2158	29.0223	25.5382	16.4336	6.4264	3.69541	2.63015	2.19059	2.04815	2.11521	2.69768	3.37208	3.44918	4.79677	4.75795	3.49559	
390	38.2564	24.572	21.2025	19.5524	20.0385	24.2246	29.9361	29.149	28.3581	24.7695	16.1432	6.23515	3.69808	2.62632	2.2103	2.05616	2.09988	2.68421	3.35104	3.41473	4.58572	4.93873	3.62282	
391	38.2708	24.1489	20.9384	19.1507	19.5167	23.4395	28.9532	28.1247	27.5489	23.9947	15.8263	6.1111	3.7032	2.62648	2.21481	2.05833	2.09743	2.69801	3.33085	3.39003	4.33458	5.06952	3.78773	
392	37.1833	23.6179	20.8079	18.7245	19.0122	23.0096	28.0782	27.2253	26.4199	23.3552	15.3463	6.05957	3.65741	2.61371	2.21101	2.05456	2.09772	2.69443	3.32647	3.34272	4.02705	5.10051	3.98429	
393	36.497	23.1699	20.4745	18.6198	18.5583	22.5857	27.2627	26.3506	25.6301	22.5211	14.9663	6.09711	3.61283	2.60142	2.20067	2.03939	2.09434	2.69656	3.33985	3.32828	3.73395	5.00125	4.19589	
394	35.2196	23.2519	19.9977	18.4082	18.3188	22.142	26.6086	25.435	24.9514	21.7798	14.6459	6.0836	3.59279	2.57458	2.16493	2.03219	2.0844	2.72421	3.36475	3.31796	3.50689	4.79029	4.41596	
395	34.0641	23.5333	19.7128	18.1239	18.0963	21.911	25.7272	24.7215	24.1597	21.2474	14.1516	6.08813	3.57865	2.54421	2.12958	2.04678	2.09908	2.75185	3.38385	3.26801	3.33657	4.53422	4.60859	
396	34.7146	24.0361	19.8404	18.2831	18.0061	21.6931	24.8205	24.1487	23.3547	20.6585	13.7512	6.06944	3.57774	2.51955	2.11692	2.0414	2.11355	2.73878	3.39701	3.24041	3.24583	4.27608	4.76376	
397	35.6042	24.916	20.1008	17.8679	17.9576	21.0134	24.0698	23.697	22.7701	20.1958	13.4587	5.99738	3.59694	2.49453	2.1182	2.03742	2.11199	2.74647	3.40923	3.26989	3.2043	4.04668	4.87431	
398	35.8902	25.2825	20.2506	17.5917	17.7705	20.3869	23.4513	23.289	22.228	19.7751	13.1148	5.89567	3.61923	2.4965	2.13446	2.02279	2.10997	2.73708	3.41049	3.27512	3.15887	3.84407	4.9189	
399	36.1975	24.9185	19.9447	17.92	17.4324	19.6805	22.8174	23.0173	21.6444	19.3766	12.8311	5.81468	3.64384	2.51309	2.18233	2.01207	2.12339	2.69523	3.39495	3.28778	3.11535	3.66849	4.88334	
400	36.6443	24.8142	20.1132	18.0498	17.2296	18.8465	22.3682	22.4821	21.0398	19.078	12.5386	5.74666	3.657	2.53514	2.21012	1.98718	2.13059	2.66395	3.35761	3.32328	3.07212	3.52525	4.75603	
